,PTSDpubs_ID,Study_ID,Analysis_Type,Treatment_Name,Standardized_Treatment_Name,Interv_Group,Missing_Data_Method,Stats_Analysis_Method,Assessment_Point,Diag_Change_Def_Num,Diag_Change_Definition,Percent_Diag_Change,Diag_Change_Numerator,Diag_Change_Denominator,Clin_Meaningful_Def_Num,Clin_Meaningful_Def,Pcnt_Clin_Meaningful_Resp,Clin_Meaningful_Numerator,Clin_Meaningful_Denominator,Row_ID,bad_data,any_outliers,potential_issues,Treatment_Name_Cleaned,Treatment_Category
743,30116,litz2007,ITT,Internet-delivered self-management cognitive behavioral therapy,Internet-based self-help,A,,,0.0,1,PSS-I score <6,0.05,,,,,,,,litz2007_ITT_A_0_1,False,False,False,Internet-delivered self-management cognitive behavioral therapy,Other
744,30116,litz2007,ITT,Internet-delivered self-management cognitive behavioral therapy,Internet-based self-help,A,,,12.0,,,,,,1,PSS-I score <6 and BDI-II score <12,0.25,,,litz2007_ITT_A_12_1,False,False,False,Internet-delivered self-management cognitive behavioral therapy,Other
745,30116,litz2007,ITT,Internet-delivered self-management cognitive behavioral therapy,Internet-based self-help,A,,,26.0,1,PSS-I score <6,0.25,,,1,PSS-I score <6 and BDI-II score <12,0.25,,,litz2007_ITT_A_26_1,False,False,False,Internet-delivered self-management cognitive behavioral therapy,Other
746,30116,litz2007,ITT,Internet-delivered self-management cognitive behavioral therapy,Internet-based self-help,A,,,26.0,1,PSS-I score <6,0.03,,,1,PSS-I score <6 and BDI-II score <12,0.25,,,litz2007_ITT_A_26_1,False,False,False,Internet-delivered self-management cognitive behavioral therapy,Other
747,30116,litz2007,Completer,Internet-delivered supportive counseling,Internet-based facilitated self-help,B,Complete case analysis,,0.0,1,PSS-I score <6,0.063,1.0,16.0,1,PSS-I score <6 and BDI-II score <12,0.0,0.0,17.0,litz2007_Completer_B_0_1,False,False,False,Internet-delivered supportive counseling,Other
748,30116,litz2007,Completer,Internet-delivered supportive counseling,Internet-based facilitated self-help,B,Complete case analysis,,12.0,1,PSS-I score <6,0.077,1.0,13.0,1,PSS-I score <6 and BDI-II score <12,0.0,0.0,14.0,litz2007_Completer_B_12_1,False,False,False,Internet-delivered supportive counseling,Other
749,30116,litz2007,Completer,Internet-delivered supportive counseling,Internet-based facilitated self-help,B,Complete case analysis,,26.0,1,PSS-I score <6,0.0,0.0,10.0,1,PSS-I score <6 and BDI-II score <12,0.0,0.0,10.0,litz2007_Completer_B_26_1,False,False,False,Internet-delivered supportive counseling,Other
750,30116,litz2007,ITT,Internet-delivered supportive counseling,Internet-based facilitated self-help,B,,,12.0,,,,,,1,PSS-I score <6 and BDI-II score <12,0.0,0.0,,litz2007_ITT_B_12_1,False,False,False,Internet-delivered supportive counseling,Other
751,30116,litz2007,ITT,Internet-delivered supportive counseling,Internet-based facilitated self-help,B,,,26.0,,,,,,1,PSS-I score <6 and BDI-II score <12,0.0,0.0,,litz2007_ITT_B_26_1,False,False,False,Internet-delivered supportive counseling,Other
752,38885,litz2012,Completer,D-cycloserine + brief exposure therapy,Imaginal exposure +D-cycloserine,A,,,0.0,1,Not meeting criteria for PTSD according to CAPS,0.3333,3.0,9.0,1,≥10 point decrease in CAPS score,0.3,,,litz2012_Completer_A_0_1,False,False,False,D-cycloserine + brief exposure therapy,Other
753,38885,litz2012,Completer,Placebo + brief exposure therapy,Imaginal exposure (experimental paradigm),B,,,0.0,1,Not meeting criteria for PTSD according to CAPS,0.3636,4.0,11.0,1,≥10 point decrease in CAPS score,0.7,,,litz2012_Completer_B_0_1,False,False,False,Placebo + brief exposure therapy,Other
754,1564968,litz2021,Completers,Adaptive Disclosure,Adaptive Disclosure (AD),A,,"Descriptive only, percentage",0.0,,,,,,1,Recovered or Improved: met RCI criterion for CAPS-IV of ≥22 point change from baseline (with or without post-treatment score 2 SD below the mean baseline score),0.4054,15.0,37.0,litz2021_Completers_A_0_1,False,False,False,Adaptive Disclosure,Other
755,1564968,litz2021,ITT,Adaptive Disclosure,Adaptive Disclosure (AD),A,,"Descriptive only, percentage",0.0,,,,,,1,Recovered or Improved: met RCI criterion for CAPS-IV of ≥22 point change from baseline (with or without post-treatment score 2 SD below the mean baseline score),0.2419,15.0,62.0,litz2021_ITT_A_0_1,False,False,False,Adaptive Disclosure,Other
756,1564968,litz2021,Completers,Cognitive Processing Therapy-Cognitive Therapy,Cognitive Processing Therapy (CPT),B,,"Descriptive only, percentage",0.0,,,,,,1,Recovered or Improved: met RCI criterion for CAPS-IV of ≥22 point change from baseline (with or without post-treatment score 2 SD below the mean baseline score),0.4545,15.0,33.0,litz2021_Completers_B_0_1,False,False,False,Cognitive Processing Therapy-Cognitive Therapy,Other
757,1564968,litz2021,ITT,Cognitive Processing Therapy-Cognitive Therapy,Cognitive Processing Therapy (CPT),B,,"Descriptive only, percentage",0.0,,,,,,1,Recovered or Improved: met RCI criterion for CAPS-IV of ≥22 point change from baseline (with or without post-treatment score 2 SD below the mean baseline score),0.25,15.0,60.0,litz2021_ITT_B_0_1,False,False,False,Cognitive Processing Therapy-Cognitive Therapy,Other
758,1630850,litz2024,Completer,Adaptive Disclosure-Enhanced,Adaptive Disclosure (AD),A,Complete case analysis,Fisher's exact test,0.0,1,"≥13 point decrease in CAPS-5 score from baseline and CAPS-5 score <8 (RCI and criterion thresholds, respectively, using Jacobson and Truax method)",0.1525,9.0,59.0,1,"≥13 point decrease in CAPS-5 score from baseline (RCI threshold, using Jacobson and Truax method)",0.3051,18.0,59.0,litz2024_Completer_A_0_1,False,False,False,Adaptive Disclosure-Enhanced,Other
759,1630850,litz2024,Completer,Adaptive Disclosure-Enhanced,Adaptive Disclosure (AD),A,Complete case analysis,Fisher's exact test,12.0,1,"≥13 point decrease in CAPS-5 score from baseline and CAPS-5 score <8 (RCI and criterion thresholds, respectively, using Jacobson and Truax method)",0.0926,5.0,54.0,1,"≥13 point decrease in CAPS-5 score from baseline (RCI threshold, using Jacobson and Truax method)",,,,litz2024_Completer_A_12_1,False,False,False,Adaptive Disclosure-Enhanced,Other
760,1630850,litz2024,Completer,Adaptive Disclosure-Enhanced,Adaptive Disclosure (AD),A,Complete case analysis,Fisher's exact test,26.0,1,"≥13 point decrease in CAPS-5 score from baseline and CAPS-5 score <8 (RCI and criterion thresholds, respectively, using Jacobson and Truax method)",0.2093,9.0,43.0,1,"≥13 point decrease in CAPS-5 score from baseline (RCI threshold, using Jacobson and Truax method)",0.3488,15.0,43.0,litz2024_Completer_A_26_1,False,False,False,Adaptive Disclosure-Enhanced,Other
761,1630850,litz2024,Completer,PCT,Present-Centered Therapy (PCT),B,Complete case analysis,Fisher's exact test,0.0,1,"≥13 point decrease in CAPS-5 score from baseline and CAPS-5 score <8 (RCI and criterion thresholds, respectively, using Jacobson and Truax method)",0.0303,2.0,66.0,1,"≥13 point decrease in CAPS-5 score from baseline (RCI threshold, using Jacobson and Truax method)",0.2576,17.0,66.0,litz2024_Completer_B_0_1,False,False,False,PCT,Other
762,1630850,litz2024,Completer,PCT,Present-Centered Therapy (PCT),B,Complete case analysis,Fisher's exact test,12.0,1,"≥13 point decrease in CAPS-5 score from baseline and CAPS-5 score <8 (RCI and criterion thresholds, respectively, using Jacobson and Truax method)",0.0385,2.0,52.0,1,"≥13 point decrease in CAPS-5 score from baseline (RCI threshold, using Jacobson and Truax method)",0.2308,12.0,52.0,litz2024_Completer_B_12_1,False,False,False,PCT,Other
763,1630850,litz2024,Completer,PCT,Present-Centered Therapy (PCT),B,Complete case analysis,Fisher's exact test,26.0,1,"≥13 point decrease in CAPS-5 score from baseline and CAPS-5 score <8 (RCI and criterion thresholds, respectively, using Jacobson and Truax method)",0.075,3.0,40.0,1,"≥13 point decrease in CAPS-5 score from baseline (RCI threshold, using Jacobson and Truax method)",0.25,10.0,40.0,litz2024_Completer_B_26_1,False,False,False,PCT,Other
764,9960,marcus1997,,EMDR,Eye Movement Desensitization and Reprocessing (EMDR),A,,,0.0,1,Not meeting criteria for PTSD according to DSM-III-R,0.77,,,,,,,,marcus1997_NA_A_0_1,False,False,False,EMDR,EMDR
765,9960,marcus1997,,Standard care,Treatment as usual (TAU),B,,,0.0,1,Not meeting criteria for PTSD according to DSM-III-R,0.5,,,,,,,,marcus1997_NA_B_0_1,False,False,False,Standard care,Other
766,43409,markowitz2015a,ITT,PE,Prolonged Exposure (PE),A,,,0.0,,,,,,1,>30% decrease from baseline CAPS,0.4737,18.0,38.0,markowitz2015a_ITT_A_0_1,False,False,False,PE,PE
767,43409,markowitz2015a,ITT,PE,Prolonged Exposure (PE),A,,,0.0,,,,,,2,CAPS score <20,0.2632,10.0,38.0,markowitz2015a_ITT_A_0_2,False,False,False,PE,PE
768,43409,markowitz2015a,ITT,Interpersonal Psychotherapy,Interpersonal Psychotherapy (IPT),B,,,0.0,,,,,,1,>30% decrease from baseline CAPS,0.625,25.0,40.0,markowitz2015a_ITT_B_0_1,False,False,False,Interpersonal Psychotherapy,Other
769,43409,markowitz2015a,ITT,Interpersonal Psychotherapy,Interpersonal Psychotherapy (IPT),B,,,0.0,,,,,,2,CAPS score <20,0.225,9.0,40.0,markowitz2015a_ITT_B_0_2,False,False,False,Interpersonal Psychotherapy,Other
770,43409,markowitz2015a,ITT,Relaxation Therapy,Relaxation,C,,,0.0,,,,,,1,>30% decrease from baseline CAPS,0.375,12.0,32.0,markowitz2015a_ITT_C_0_1,False,False,False,Relaxation Therapy,Relaxation Therapy
771,43409,markowitz2015a,ITT,Relaxation Therapy,Relaxation,C,,,0.0,,,,,,2,CAPS score <20,0.2188,7.0,32.0,markowitz2015a_ITT_C_0_2,False,False,False,Relaxation Therapy,Relaxation Therapy
772,9640,marks1998,Completer,Exposure Therapy,Trauma-focused cognitive behavioral therapy (TF-CBT),A,,,0.0,1,Not meeting criteria for PTSD according to CAPS-2,0.75,,,1,"≥2 standard deviations improvement from baseline on total of 3 clusters on CAPS (reexperiencing, avoidance, and arousal)",,,,marks1998_Completer_A_0_1,False,False,False,Exposure Therapy,Exposure Therapy
773,9640,marks1998,Completer,Exposure Therapy,Trauma-focused cognitive behavioral therapy (TF-CBT),A,,,0.0,,,,,,2,≥2 standard deviations improvement from baseline on IES,0.6,,,marks1998_Completer_A_0_2,False,False,False,Exposure Therapy,Exposure Therapy
774,9640,marks1998,Completer,CR,Cognitive restructuring,B,,,0.0,1,Not meeting criteria for PTSD according to CAPS-2,0.65,,,1,"≥2 standard deviations improvement from baseline on total of 3 clusters on CAPS (reexperiencing, avoidance, and arousal)",,,,marks1998_Completer_B_0_1,False,False,False,CR,Other
775,9640,marks1998,Completer,CR,Cognitive restructuring,B,,,0.0,,,,,,2,≥2 standard deviations improvement from baseline on IES,0.5,,,marks1998_Completer_B_0_2,False,False,False,CR,Other
776,9640,marks1998,Completer,Exposure combined with CR,Trauma-focused cognitive behavioral therapy (TF-CBT),C,,,0.0,1,Not meeting criteria for PTSD according to CAPS-2,0.63,,,1,"≥2 standard deviations improvement from baseline on total of 3 clusters on CAPS (reexperiencing, avoidance, and arousal)",,,,marks1998_Completer_C_0_1,False,False,False,Exposure combined with CR,Other
777,9640,marks1998,Completer,Exposure combined with CR,Trauma-focused cognitive behavioral therapy (TF-CBT),C,,,0.0,,,,,,2,≥2 standard deviations improvement from baseline on IES,0.58,,,marks1998_Completer_C_0_2,False,False,False,Exposure combined with CR,Other
781,29847,marshall2007,ITT,Paroxetine (flexible dose),Paroxetine,A,,,0.0,,,,,,1,CGI-I (threshold NR),0.56,14.0,25.0,marshall2007_ITT_A_0_1,False,False,False,Paroxetine (flexible dose),Other
782,29847,marshall2007,ITT,Placebo,Placebo,B,,,0.0,,,,,,1,CGI-I (threshold NR),0.2222,6.0,27.0,marshall2007_ITT_B_0_1,False,False,False,Placebo,Other
783,24911,martenyi2002,ITT,Fluoxetine,Fluoxetine,A,,,0.0,,,,,,1,≥50% decrease in TOP-8 total score,0.599,,,martenyi2002_ITT_A_0_1,False,False,False,Fluoxetine,Other
784,24911,martenyi2002,ITT,Placebo,Placebo,B,,,0.0,,,,,,1,≥50% decrease in TOP-8 total score,0.438,,,martenyi2002_ITT_B_0_1,False,False,False,Placebo,Other
788,35587,mathew2011,mITT,GR205171 investigational drug,GR205171 investigational drug,A,,,0.0,,,,,,1,≥50% reduction in CAPS score,0.4,8.0,20.0,mathew2011_mITT_A_0_1,False,False,False,GR205171 investigational drug,Other
789,35587,mathew2011,mITT,GR205171 investigational drug,GR205171 investigational drug,A,,,0.0,,,,,,2,CAPS score <= 20,0.25,5.0,20.0,mathew2011_mITT_A_0_2,False,False,False,GR205171 investigational drug,Other
790,35587,mathew2011,mITT,Placebo,Placebo,B,,,0.0,,,,,,1,≥50% reduction in CAPS score,0.2105,4.0,19.0,mathew2011_mITT_B_0_1,False,False,False,Placebo,Other
791,35587,mathew2011,mITT,Placebo,Placebo,B,,,0.0,,,,,,2,CAPS score <= 20,0.1053,2.0,19.0,mathew2011_mITT_B_0_2,False,False,False,Placebo,Other
792,50402,maxwell2016,,Group memory specificity training,Memory specificity training,A,,,0.0,,,,,,1,RCI for the MPSS,0.875,7.0,8.0,maxwell2016_NA_A_0_1,False,False,False,Group memory specificity training,Other
793,50402,maxwell2016,,Group CPT,Cognitive Processing Therapy (CPT),B,,,0.0,,,,,,1,RCI for the MPSS,0.875,7.0,8.0,maxwell2016_NA_B_0_1,False,False,False,Group CPT,Other
794,27712,mcdonagh2005,Completer,CBT,Trauma-focused cognitive behavioral therapy (TF-CBT),A,,,0.0,1,Not meeting criteria for PTSD according to CAPS,0.471,8.0,17.0,,,,,,mcdonagh2005_Completer_A_0_1,False,False,False,CBT,CBT
795,27712,mcdonagh2005,Completer,CBT,Trauma-focused cognitive behavioral therapy (TF-CBT),A,,,12.0,1,Not meeting criteria for PTSD according to CAPS,0.824,14.0,17.0,,,,,,mcdonagh2005_Completer_A_12_1,False,False,False,CBT,CBT
796,27712,mcdonagh2005,Completer,CBT,Trauma-focused cognitive behavioral therapy (TF-CBT),A,,,26.0,1,Not meeting criteria for PTSD according to CAPS,0.765,13.0,17.0,,,,,,mcdonagh2005_Completer_A_26_1,False,False,False,CBT,CBT
797,27712,mcdonagh2005,ITT,CBT,Trauma-focused cognitive behavioral therapy (TF-CBT),A,,,0.0,1,Not meeting criteria for PTSD according to CAPS,0.276,8.0,29.0,,,,,,mcdonagh2005_ITT_A_0_1,False,False,False,CBT,CBT
798,27712,mcdonagh2005,ITT,CBT,Trauma-focused cognitive behavioral therapy (TF-CBT),A,,,12.0,1,Not meeting criteria for PTSD according to CAPS,,,,,,,,,mcdonagh2005_ITT_A_12_1,False,False,False,CBT,CBT
799,27712,mcdonagh2005,ITT,CBT,Trauma-focused cognitive behavioral therapy (TF-CBT),A,,,26.0,1,Not meeting criteria for PTSD according to CAPS,,,,,,,,,mcdonagh2005_ITT_A_26_1,False,False,False,CBT,CBT
800,27712,mcdonagh2005,Completer,PCT,Present-Centered Therapy (PCT),B,,,0.0,1,Not meeting criteria for PTSD according to CAPS,0.35,7.0,20.0,,,,,,mcdonagh2005_Completer_B_0_1,False,False,False,PCT,Other
801,27712,mcdonagh2005,Completer,PCT,Present-Centered Therapy (PCT),B,,,12.0,1,Not meeting criteria for PTSD according to CAPS,0.421,8.0,19.0,,,,,,mcdonagh2005_Completer_B_12_1,False,False,False,PCT,Other
802,27712,mcdonagh2005,Completer,PCT,Present-Centered Therapy (PCT),B,,,26.0,1,Not meeting criteria for PTSD according to CAPS,0.421,8.0,19.0,,,,,,mcdonagh2005_Completer_B_26_1,False,False,False,PCT,Other
803,27712,mcdonagh2005,ITT,PCT,Present-Centered Therapy (PCT),B,,,0.0,1,Not meeting criteria for PTSD according to CAPS,0.318,7.0,22.0,,,,,,mcdonagh2005_ITT_B_0_1,False,False,False,PCT,Other
804,27712,mcdonagh2005,ITT,PCT,Present-Centered Therapy (PCT),B,,,12.0,1,Not meeting criteria for PTSD according to CAPS,,,,,,,,,mcdonagh2005_ITT_B_12_1,False,False,False,PCT,Other
805,27712,mcdonagh2005,ITT,PCT,Present-Centered Therapy (PCT),B,,,26.0,1,Not meeting criteria for PTSD according to CAPS,,,,,,,,,mcdonagh2005_ITT_B_26_1,False,False,False,PCT,Other
806,27712,mcdonagh2005,Completer,Waitlist,Waitlist,C,,,0.0,1,Not meeting criteria for PTSD according to CAPS,0.2,4.0,20.0,,,,,,mcdonagh2005_Completer_C_0_1,False,False,False,Waitlist,Waitlist
807,27712,mcdonagh2005,ITT,Waitlist,Waitlist,C,,,0.0,1,Not meeting criteria for PTSD according to CAPS,0.174,4.0,23.0,,,,,,mcdonagh2005_ITT_C_0_1,False,False,False,Waitlist,Waitlist
808,85821,mcgovern2011,ITT,Integrated CBT + Standard Care,Integrated Cognitive Behavioral Therapy (ICBT),A,,,0.0,1,Not fulfilling criteria for PTSD according to CAPS,0.6923,9.0,13.0,,,,,,mcgovern2011_ITT_A_0_1,False,False,False,Integrated CBT + Standard Care,Other
809,85821,mcgovern2011,ITT,Integrated CBT + Standard Care,Integrated Cognitive Behavioral Therapy (ICBT),A,,,12.0,1,Not fulfilling criteria for PTSD according to CAPS,0.5,7.0,14.0,,,,,,mcgovern2011_ITT_A_12_1,False,False,False,Integrated CBT + Standard Care,Other
810,85821,mcgovern2011,ITT,Individual Addiction Counseling + Standard Care,Addiction Counseling,B,,,0.0,1,Not fulfilling criteria for PTSD according to CAPS,0.5,5.0,10.0,,,,,,mcgovern2011_ITT_B_0_1,False,False,False,Individual Addiction Counseling + Standard Care,Other
811,85821,mcgovern2011,ITT,Individual Addiction Counseling + Standard Care,Addiction Counseling,B,,,12.0,1,Not fulfilling criteria for PTSD according to CAPS,0.75,6.0,8.0,,,,,,mcgovern2011_ITT_B_12_1,False,False,False,Individual Addiction Counseling + Standard Care,Other
812,36339,mclay2011,,Virtual reality-graded exposure therapy,Virtual reality exposure therapy (VRET),A,,,0.0,,,,,,1,≥30% reduction in CAPS score,0.7,7.0,10.0,mclay2011_NA_A_0_1,False,False,False,Virtual reality-graded exposure therapy,Other
813,36339,mclay2011,,TAU,Treatment as usual (TAU),B,,,0.0,,,,,,1,≥30% reduction in CAPS score,0.1111,1.0,9.0,mclay2011_NA_B_0_1,False,False,False,TAU,TAU
814,49936,mclay2017,ITT,Virtual reality exposure therapy,Virtual reality exposure therapy (VRET),A,,,0.0,,,,,,1,≥30% decrease in CAPS score,0.3095,13.0,42.0,mclay2017_ITT_A_0_1,False,False,False,Virtual reality exposure therapy,Other
815,49936,mclay2017,ITT,Virtual reality exposure therapy,Virtual reality exposure therapy (VRET),A,,,0.0,,,,,,2,CAPS score ≤20,0.0952,4.0,42.0,mclay2017_ITT_A_0_2,False,False,False,Virtual reality exposure therapy,Other
816,49936,mclay2017,ITT,Virtual reality exposure therapy,Virtual reality exposure therapy (VRET),A,,,12.0,,,,,,1,≥30% decrease in CAPS score,0.303,10.0,33.0,mclay2017_ITT_A_12_1,False,False,False,Virtual reality exposure therapy,Other
817,49936,mclay2017,ITT,Virtual reality exposure therapy,Virtual reality exposure therapy (VRET),A,,,12.0,,,,,,2,CAPS score ≤20,0.1515,5.0,33.0,mclay2017_ITT_A_12_2,False,False,False,Virtual reality exposure therapy,Other
818,49936,mclay2017,ITT,Control exposure therapy,Exposure therapy,B,,,0.0,,,,,,1,≥30% decrease in CAPS score,0.3721,16.0,43.0,mclay2017_ITT_B_0_1,False,False,False,Control exposure therapy,Other
819,49936,mclay2017,ITT,Control exposure therapy,Exposure therapy,B,,,0.0,,,,,,2,CAPS score ≤20,0.0465,2.0,43.0,mclay2017_ITT_B_0_2,False,False,False,Control exposure therapy,Other
820,49936,mclay2017,ITT,Control exposure therapy,Exposure therapy,B,,,12.0,,,,,,1,≥30% decrease in CAPS score,0.3636,12.0,33.0,mclay2017_ITT_B_12_1,False,False,False,Control exposure therapy,Other
821,49936,mclay2017,ITT,Control exposure therapy,Exposure therapy,B,,,12.0,,,,,,2,CAPS score ≤20,0.0606,2.0,33.0,mclay2017_ITT_B_12_2,False,False,False,Control exposure therapy,Other
822,1561431,mclean2020,Completer,Web-based prolonged exposure therapy,Internet-based facilitated self-help,A,,Chi-square test,0.0,,,,,,1,PCL-5 score decrease of ≥10 points,0.44,4.0,9.0,mclean2020_Completer_A_0_1,False,False,False,Web-based prolonged exposure therapy,Other
